Timestamp,Green,Red,Ir,Amb
1675242836525,0,0,0,0
1675242836525,0,0,0,0
1675242836525,0,0,0,0
1675242836525,0,0,0,0
1675242836525,0,0,0,0
1675242836525,0,0,0,0
1675242836525,0,0,0,0
1675242836525,0,0,0,0
1675242836525,0,0,0,0
1675242836525,0,0,0,0
1675242836525,0,0,0,0
1675242836525,0,0,0,0
1675242836525,0,0,0,0
1675242836525,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242837526,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242838528,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242839529,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242840531,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242841532,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242842534,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242843535,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242844537,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242845538,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242846540,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242847541,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242848543,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242849544,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242850546,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242851547,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242852549,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242853550,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242854552,0,0,0,0
1675242855553,0,0,0,0
1675242855553,0,0,0,0
1675242855553,0,0,0,0
1675242855553,0,0,0,0
1675242855553,0,0,0,0
